Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Dependents_numeric,Credit_History_Status,TotalIncome,LoanAmount_Actual,Loan_to_Income_Ratio,LoanIncomeRatio,Has_Coapplicant
LP002940,Male,No,0,Not Graduate,No,3833.0,0.0,110.0,360.0,1.0,Rural,0.0,Has Credit History,3833.0,110000.0,28.69814766501435,22.76019035795572,0
LP002941,Male,Yes,2,Not Graduate,Yes,6383.0,1000.0,187.0,360.0,1.0,Rural,2.0,Has Credit History,7383.0,187000.0,25.328457266693757,22.307049982106648,1
LP002943,Male,No,0,Graduate,No,2987.0,0.0,88.0,360.0,0.0,Semiurban,,No Credit History,2987.0,88000.0,29.46099765651155,22.071733132681214,0
LP002945,Male,Yes,0,Graduate,Yes,9963.0,0.0,180.0,360.0,1.0,Rural,0.0,Has Credit History,9963.0,180000.0,18.066847335140018,16.418863449785643,0
LP002948,Male,Yes,2,Graduate,No,5780.0,0.0,192.0,360.0,1.0,Urban,2.0,Has Credit History,5780.0,192000.0,33.21799307958477,28.318584070796458,0
LP002949,Female,No,3+,Graduate,No,416.0,41667.0,350.0,180.0,,Urban,3.0,Unknown/Not on File,42083.0,350000.0,8.31689755958463,8.123853956316877,1
LP002950,Male,Yes,0,Not Graduate,No,2894.0,2792.0,155.0,360.0,1.0,Rural,0.0,Has Credit History,5686.0,155000.0,27.259936686598664,23.182769967095425,1
LP002953,Male,Yes,3+,Graduate,No,5703.0,0.0,128.0,360.0,1.0,Urban,3.0,Has Credit History,5703.0,128000.0,22.44432754690514,19.095927196777563,0
LP002958,Male,No,0,Graduate,No,3676.0,4301.0,172.0,360.0,1.0,Rural,0.0,Has Credit History,7977.0,172000.0,21.561990723329572,19.16007574913668,1
LP002959,Female,Yes,1,Graduate,No,12000.0,0.0,496.0,360.0,1.0,Semiurban,1.0,Has Credit History,12000.0,496000.0,41.333333333333336,38.15384615384615,0
LP002960,Male,Yes,0,Not Graduate,No,2400.0,3800.0,126.0,180.0,1.0,Urban,0.0,Has Credit History,6200.0,126000.0,20.322580645161292,17.5,1
LP002961,Male,Yes,1,Graduate,No,3400.0,2500.0,173.0,360.0,1.0,Semiurban,1.0,Has Credit History,5900.0,173000.0,29.322033898305083,25.07246376811594,1
LP002964,Male,Yes,2,Not Graduate,No,3987.0,1411.0,157.0,360.0,1.0,Rural,2.0,Has Credit History,5398.0,157000.0,29.084846239347907,24.538918412003753,1
LP002974,Male,Yes,0,Graduate,No,3232.0,1950.0,108.0,360.0,1.0,Rural,0.0,Has Credit History,5182.0,108000.0,20.841373986877652,17.47007440957619,1
LP002978,Female,No,0,Graduate,No,2900.0,0.0,71.0,360.0,1.0,Rural,0.0,Has Credit History,2900.0,71000.0,24.482758620689655,18.205128205128204,0
LP002979,Male,Yes,3+,Graduate,No,4106.0,0.0,40.0,180.0,1.0,Rural,3.0,Has Credit History,4106.0,40000.0,9.74184120798831,7.833920877399138,0
LP002983,Male,Yes,1,Graduate,No,8072.0,240.0,253.0,360.0,1.0,Urban,1.0,Has Credit History,8312.0,253000.0,30.437921077959576,27.169243986254298,1
LP002984,Male,Yes,2,Graduate,No,7583.0,0.0,187.0,360.0,1.0,Urban,2.0,Has Credit History,7583.0,187000.0,24.66042463404985,21.78725387393685,0
LP002990,Female,No,0,Graduate,Yes,4583.0,0.0,133.0,360.0,0.0,Semiurban,0.0,No Credit History,4583.0,133000.0,29.02029238490072,23.822317750313452,0
